cell_barcode,ncounts,hash_umis,pval_demultiplexing,qval_demultiplexing,top_to_second_best_ratio,top_oligo,perturbation,dose_value,well,celltype,cell_line,cancer,disease,tissue_type,organism,perturbation_type,ngenes,percent_mito,percent_ribo,nperts,chembl-ID,dose_value_num,is_control,treatment_group,n_genes
C09_A01_RT_710,1665,9.0,0.999990765787458,1.0,1.05152671755725,Nutlin_100_BB05,Nutlin,100,BB05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1113,6.1261263,0.24024025,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,1113
A04_A01_RT_550,14124,91.0,0.0,0.0,86.3851351351351,Nutlin_10_BA11,Nutlin,10,BA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4704,14.811668,2.7754178,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,4704
E03_B02_RT_429,13872,91.0,0.0,0.0,15.8126491646778,Nutlin_10_BA11,Nutlin,10,BA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5080,5.485871,1.5570934,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,5080
G09_A01_RT_528,1068,11.0,0.236480288555303,1.0,1.39294710327456,Nutlin_50_BA10,Nutlin,50,BA10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,783,3.6516855,0.28089887,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,783
E04_A01_RT_672,4201,54.0,0.0,0.0,50.8761467889908,Nutlin_10_BA11,Nutlin,10,BA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2124,12.687455,2.0709355,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2124
A09_B02_RT_697,7227,59.0,0.0,0.0,48.4684684684685,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3174,14.874775,1.7572991,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3174
G05_A01_RT_391,8533,367.0,0.0,0.0,334.575507614213,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3560,5.578343,1.7110044,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3560
A04_B02_RT_536,2561,77.0,0.0,0.0,162.870588235294,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1634,1.6399844,1.7961733,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1634
E10_B02_RT_742,6154,322.0,0.0,0.0,36.5083655083655,Nutlin_50_BA02,Nutlin,50,BA02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3099,2.193695,2.6161847,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3099
C03_A01_RT_648,8881,130.0,0.0,0.0,123.450980392157,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3346,18.99561,1.4637991,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3346
E04_B02_RT_447,5342,78.0,0.0,0.0,80.9575971731449,Nutlin_10_AB07,Nutlin,10,AB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2629,5.728192,1.5724448,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2629
E02_B02_RT_686,2255,49.0,0.0,0.0,49.3512014787431,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1429,5.099778,1.9068736,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1429
H11_A01_RT_493,6182,119.0,0.0,0.0,2.57880193427415,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2995,8.508574,2.2808154,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2995
D02_A01_RT_759,1649,8.0,5.92995131266162e-84,1.54178734129202e-82,7.09968847352025,Nutlin_10_BB07,Nutlin,10,BB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1062,8.732565,2.5469983,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1062
E05_A01_RT_491,11534,175.0,0.0,0.0,92.0420527441197,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4692,3.216577,2.6703658,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,4692
F10_A01_RT_750,3140,94.0,0.0,0.0,2.55533460380589,Nutlin_100_BB05,Nutlin,100,BB05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1777,9.681529,1.8152866,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,1777
G02_A01_RT_517,1258,10.0,1.7258694352675702e-09,8.28417328928435e-08,1.89146164978292,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,902,4.9284577,0.63593006,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,902
F09_B02_RT_435,2598,69.0,0.0,0.0,80.7775974025974,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1702,1.9245573,2.3094687,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1702
H07_B02_RT_433,12341,166.0,0.0,0.0,1.9517519310422,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4520,10.533993,1.4099344,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,4520
F04_B02_RT_403,3920,90.0,0.0,0.0,110.09841827768,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2228,2.9336734,2.3979592,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2228
F01_A01_RT_472,6373,163.0,0.0,0.0,1.0801292861158,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3098,9.791307,1.8201789,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3098
E02_A01_RT_618,7001,92.0,0.0,0.0,97.3788300835655,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3415,3.9708612,2.8567348,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3415
G11_A01_RT_592,4324,113.0,0.0,0.0,118.372648003671,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2282,5.6891766,2.104533,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2282
H05_A01_RT_676,4801,59.0,0.0,0.0,51.8268525311812,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2504,1.6871485,0.8748177,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2504
G10_A01_RT_702,1053,15.0,5.79381962794463e-32,1.5643312995450499e-30,1.68944099378882,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,751,4.6533713,0.7597341,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,751
C11_A01_RT_711,1733,5.0,0.0085586373382223,0.128379560073335,1.99094202898551,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1137,7.155222,0.34622043,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,1137
C09_B02_RT_724,10384,267.0,0.0,0.0,3.44402263024949,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4301,7.261171,2.1282742,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,4301
B12_B02_RT_672,5251,12.0,2.7905376897512798e-49,5.30202161052744e-48,8.07891491985203,Nutlin_10_BB07,Nutlin,10,BB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2348,18.777376,1.1997715,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2348
H03_A01_RT_551,9987,211.0,0.0,0.0,237.239755884917,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4063,5.2267947,2.0026033,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,4063
A12_B02_RT_560,9396,246.0,0.0,0.0,223.272727272727,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3909,4.672201,2.3520646,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3909
C05_B02_RT_567,4069,153.0,0.0,0.0,162.769230769231,Nutlin_10_AB07,Nutlin,10,AB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2330,1.0076185,2.359302,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2330
F01_A01_RT_470,6285,7.0,5.1842830682981005e-55,3.62899814780867e-54,1.00846688841851,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3316,3.2458234,1.7820207,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3316
G03_A01_RT_403,20430,461.0,0.0,0.0,4.86287812602381,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,6427,2.7802253,2.4424865,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,6427
B01_A01_RT_563,4785,23.0,0.0,0.0,20.816,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2426,8.4221525,1.630094,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2426
G04_A01_RT_428,1752,15.0,0.000199586414239,0.0063867652556486,1.03484320557491,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1143,4.680365,0.6278539,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,1143
B10_B02_RT_676,1375,7.0,0.0354082917067551,0.849799000962121,1.00758396533044,Nutlin_50_AA02,Nutlin,50,AA02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,877,1.8909091,0.43636364,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,877
F05_A01_RT_603,5922,116.0,0.0,0.0,89.7758007117438,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3055,2.4991558,2.600473,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3055
E11_A01_RT_697,7674,29.0,0.0,0.0,1.75452696814176,Nutlin_10_BA03,Nutlin,10,BA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3427,8.561376,2.3455825,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3427
C03_B02_RT_502,1365,3.0,0.0119355916088614,0.179033874132921,1.00845070422535,Nutlin_50_BA10,Nutlin,50,BA10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,945,5.1282053,0.2930403,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,945
D01_B02_RT_470,2654,8.0,7.97584793220703e-53,1.67492806576348e-51,1.00788954635108,Nutlin_100_AB05,Nutlin,100,AB05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1562,9.231349,0.8666164,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,1562
D02_B02_RT_665,3244,10.0,0.99999999999717,1.0,10.9656786271451,Nutlin_10_BA03,Nutlin,10,BA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1737,16.738594,1.75709,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1737
G10_A01_RT_384,4399,27.0,0.0,0.0,8.34633027522936,Nutlin_10_BA03,Nutlin,10,BA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2234,14.116845,1.9549898,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2234
D03_B02_RT_390,7463,157.0,0.999927796764076,1.0,49.9,Nutlin_50_BA10,Nutlin,50,BA10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3549,5.9359508,1.9563178,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3549
D07_A01_RT_514,11910,55.0,1.00785201997173e-289,3.93062287788973e-288,3.18587863749154,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4757,5.608732,1.5869018,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,4757
H12_B02_RT_678,6784,215.0,0.0,0.0,3.73607327111472,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2976,14.84375,1.7836084,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2976
F07_A01_RT_698,4936,66.0,0.0,0.0,65.7601957585644,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2528,6.3614264,2.0461912,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2528
E04_A01_RT_738,3958,15.0,5.50655587114784e-287,1.6519667613443499e-285,11.3206650831354,Nutlin_10_BB07,Nutlin,10,BB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2081,7.150076,2.0212228,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2081
C06_B02_RT_406,7803,150.0,0.0,0.0,20.313200498132,Nutlin_10_AB07,Nutlin,10,AB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3362,10.636934,1.7557349,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3362
F08_B02_RT_761,4257,38.0,0.0,0.0,1.53950283042087,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2354,7.188161,1.7852948,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2354
H10_B02_RT_743,3711,123.0,0.0,0.0,144.567380352645,Nutlin_10_AB07,Nutlin,10,AB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2059,4.9582324,2.8563728,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2059
A09_B02_RT_764,7886,390.0,0.0,0.0,1.08643884335859,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3375,11.159016,1.2300279,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3375
B11_B02_RT_664,5192,142.0,0.0,0.0,133.933667083855,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2654,3.312789,1.7141757,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2654
G07_A01_RT_479,11733,333.0,0.0,0.0,506.921217547001,Nutlin_10_AB07,Nutlin,10,AB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4413,8.821274,1.8920993,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,4413
E08_B02_RT_705,5158,79.0,0.0,0.0,67.0167014613779,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2724,3.1213648,1.6285383,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2724
A09_A01_RT_536,1446,635.0,0.0,0.0,287.191056910569,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1046,4.218534,2.4896266,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1046
G10_A01_RT_464,1027,14.0,1.10418132082969e-08,1.7666901133275e-07,1.0098004900245,Nutlin_100_BA09,Nutlin,100,BA09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,766,5.2580333,0.4868549,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,766
F12_A01_RT_594,1705,50.0,0.0,0.0,47.3966036702273,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1312,1.9354838,1.3489736,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,1312
G12_A01_RT_460,5910,167.0,0.0,0.0,106.844620301324,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2911,1.7089678,1.4720812,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2911
E03_A01_RT_534,8835,24.0,0.0,0.0,23.9402985074627,Nutlin_10_BA03,Nutlin,10,BA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3738,10.288625,2.8296547,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3738
F02_A01_RT_688,4846,191.0,0.0,0.0,104.855085508551,Nutlin_50_AA10,Nutlin,50,AA10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2660,0.680974,5.117623,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,2660
C12_A01_RT_629,2595,44.0,0.0,0.0,45.5531914893617,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1698,1.7726396,1.0789981,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1698
F07_B02_RT_397,1886,10.0,4.98007299747144e-05,0.0002988043798482,1.92723492723493,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1200,4.8250265,0.63626724,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1200
E12_B02_RT_693,4043,524.0,0.0,0.0,6.83700059157084,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2201,11.921841,1.3356419,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,2201
B08_A01_RT_533,11251,23.0,2.61962595419211e-271,6.287102290061069e-270,2.01047120418848,Nutlin_10_BA03,Nutlin,10,BA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4886,8.452582,1.982046,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,4886
C04_B02_RT_711,1883,5.0,5.0306701657035e-09,1.30797424308291e-07,1.00961538461538,Nutlin_100_BA09,Nutlin,100,BA09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1229,5.0451407,0.26553372,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,1229
F10_B02_RT_464,7868,92.0,0.0,0.0,2.32526363731913,Nutlin_50_AA02,Nutlin,50,AA02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3519,8.286731,2.3131673,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3519
E05_B02_RT_479,1091,2.0,1.48653741085754e-10,3.2703823038865804e-09,1.00711743772242,Nutlin_50_AA02,Nutlin,50,AA02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,782,3.3913841,0.36663613,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,782
G10_B02_RT_465,4607,29.0,0.0,0.0,9.22990232907588,Nutlin_10_BA03,Nutlin,10,BA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2359,13.327545,1.6930758,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2359
F05_A01_RT_727,1911,161.0,0.0,0.0,75.5872933884298,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1292,2.930403,1.2035583,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1292
A12_A01_RT_606,3250,117.0,0.0,0.0,148.4675,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2004,4.7384615,2.2769232,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,2004
G10_B02_RT_484,1221,8.0,0.0003277319538856,0.0065546390777125,1.01705756929638,Nutlin_100_BA01,Nutlin,100,BA01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,868,6.633907,0.32760033,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,868
G05_A01_RT_764,1206,9.0,0.0171787814822432,1.0,1.97077922077922,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,874,3.5655057,0.0,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,874
E12_B02_RT_558,4690,140.0,0.0,0.0,177.430351075878,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2559,2.5586355,2.9211087,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,2559
G04_B02_RT_702,1252,3.0,8.67799748331179e-45,4.25221876682278e-43,1.0059880239521,Nutlin_100_BB05,Nutlin,100,BB05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,869,6.629393,0.71884984,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,869
A08_B02_RT_615,4125,46.0,0.0,0.0,40.7926059513075,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2116,11.369697,0.94545454,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2116
A09_A01_RT_738,6050,39.0,0.0,0.0,9.77833753148615,Nutlin_10_BB07,Nutlin,10,BB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2697,12.909091,1.8842975,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2697
B02_A01_RT_620,3601,10.0,9.063633537405e-15,9.063633537405e-14,8.26578073089701,Nutlin_10_BB07,Nutlin,10,BB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2011,6.998056,2.6936963,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2011
G06_A01_RT_662,9856,151.0,0.0,0.0,82.3267379679144,Nutlin_10_BA11,Nutlin,10,BA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3875,5.0324674,1.4711851,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3875
D03_B02_RT_672,3540,72.0,0.0,0.0,70.6972809667674,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1847,11.073446,1.779661,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1847
E10_B02_RT_739,4131,167.0,0.0,0.0,181.09225413403,Nutlin_10_AB07,Nutlin,10,AB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2191,5.5918665,2.6143792,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,2191
E01_A01_RT_463,13562,239.0,0.0,0.0,72.6173633440514,Nutlin_50_AB06,Nutlin,50,AB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5245,2.7208376,2.6102345,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,5245
G03_A01_RT_654,7727,518.0,0.0,0.0,490.403726708075,Nutlin_50_BA02,Nutlin,50,BA02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3519,3.5718908,3.3777664,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,3519
G03_A01_RT_400,21800,91.0,0.0,0.0,35.7950530035336,Nutlin_10_BA03,Nutlin,10,BA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,6015,7.3027525,1.7110091,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,6015
G03_B02_RT_508,9483,75.0,0.0,0.0,5.3527815468114,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3782,8.246336,1.5395972,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3782
C05_A01_RT_582,1343,5.0,1.1667220062447199e-71,2.2167718118649797e-70,1.00389105058366,Nutlin_100_AA09,Nutlin,100,AA09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,869,9.381981,1.9359642,1,CHEMBL407632;CHEMBL191334,100.0,False,Nutlin,869
G03_A01_RT_560,1056,12.0,0.75922722302406,1.0,1.79329102447869,Nutlin_10_AA11,Nutlin,10,AA11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,765,4.2613635,0.47348484,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,765
C02_B02_RT_546,3158,64.0,0.0,0.0,65.9302325581395,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1823,1.709943,2.1215959,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1823
G05_B02_RT_508,8643,139.0,0.0,0.0,139.99569760295,Nutlin_10_AA03,Nutlin,10,AA03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3853,3.066065,1.7239385,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,3853
A08_A01_RT_669,3001,40.0,0.0,0.0,35.6934865900383,Nutlin_10_AB07,Nutlin,10,AB07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1720,9.596801,1.4995002,1,CHEMBL407632;CHEMBL191334,10.0,False,Nutlin,1720
B04_B02_RT_568,4331,115.0,0.0,0.0,110.538523274478,Nutlin_50_BB06,Nutlin,50,BB06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2301,10.2978525,3.6250288,1,CHEMBL407632;CHEMBL191334,50.0,False,Nutlin,2301
