names,scores,logfoldchanges,pvals,pvals_adj,perturbation_label,compound,direction
CLTA,15.199278,2.5144823,3.5753858883668445e-52,6.372282094625135e-50,SAHA,Vorinostat,up
COX6B1,15.181127,2.5749216,4.7161141826351665e-52,8.352827731719709e-50,SAHA,Vorinostat,up
CLPTM1,15.177954,2.629594,4.9498379516700554e-52,8.712329681641369e-50,SAHA,Vorinostat,up
LGMN,15.164156,3.1905909,6.1079424243714006e-52,1.068437484085412e-49,SAHA,Vorinostat,up
HSD17B12,15.137887,2.5927534,9.109334560763222e-52,1.5836829618583323e-49,SAHA,Vorinostat,up
BUD31,15.124753,3.7264643,1.1121685568996386e-51,1.921745888135485e-49,SAHA,Vorinostat,up
COX8A,15.10151,2.6259165,1.582665677787395e-51,2.718156362250861e-49,SAHA,Vorinostat,up
GPI,15.093172,2.339702,1.7959588086665685e-51,3.0658964289152542e-49,SAHA,Vorinostat,up
PSMD2,15.092656,2.9977262,1.8100755954536845e-51,3.07149234874051e-49,SAHA,Vorinostat,up
DHCR24,15.084465,2.921885,2.0492785404309424e-51,3.456693766591193e-49,SAHA,Vorinostat,up
TOM1L2,15.015548,2.4997308,5.807977985694216e-51,9.738844979798975e-49,SAHA,Vorinostat,up
CALU,15.00721,2.2930775,6.58600729999679e-51,1.097848675690053e-48,SAHA,Vorinostat,up
B2M,14.972973,2.8148003,1.1027929331365648e-50,1.8275407098961388e-48,SAHA,Vorinostat,up
NOP56,14.929808,2.8433852,2.1087433722790414e-50,3.474277307188574e-48,SAHA,Vorinostat,up
RPS19,14.917928,2.4279597,2.519783289853533e-50,4.127492420108059e-48,SAHA,Vorinostat,up
PRKCSH,14.905753,2.927019,3.023853968189046e-50,4.924711135088574e-48,SAHA,Vorinostat,up
AC011476.3,14.901104,2.7951174,3.241775967006437e-50,5.249454134458766e-48,SAHA,Vorinostat,up
UBA52,14.857791,3.7655842,6.1933823158422785e-50,9.915710060245113e-48,SAHA,Vorinostat,up
ESYT1,14.855135,3.607344,6.4438254339852135e-50,1.0258714895970393e-47,SAHA,Vorinostat,up
MDH2,14.849527,2.6553962,7.006132989162665e-50,1.1091608751222994e-47,SAHA,Vorinostat,up
RPS17,14.830637,2.5505342,9.28471554532634e-50,1.4617237173525435e-47,SAHA,Vorinostat,up
BIRC3,14.828645,2.7792456,9.564392855766247e-50,1.4974351643464304e-47,SAHA,Vorinostat,up
NPC2,14.816618,3.8026555,1.1440134698516914e-49,1.7812666872888588e-47,SAHA,Vorinostat,up
RPL38,14.753604,2.4329574,2.916661150130043e-49,4.516521512152194e-47,SAHA,Vorinostat,up
AHNAK2,14.749914,2.1715713,3.080561606167892e-49,4.744399717151399e-47,SAHA,Vorinostat,up
NFKB2,14.713464,5.9457192,5.2832790319770686e-49,8.092841146387361e-47,SAHA,Vorinostat,up
PPP1CA,14.704461,2.9406753,6.0349288253206874e-49,9.194506078061164e-47,SAHA,Vorinostat,up
LPCAT3,14.650302,2.569557,1.3411931614716196e-48,2.0216346707331254e-46,SAHA,Vorinostat,up
DYNLL2,14.621304,4.314426,2.054304410841025e-48,3.0801522960006862e-46,SAHA,Vorinostat,up
SPAG9,14.61931,2.069525,2.1153064515917894e-48,3.1549239065899013e-46,SAHA,Vorinostat,up
CRISPLD2,14.610899,3.611677,2.393384467142604e-48,3.5509805774810005e-46,SAHA,Vorinostat,up
SNRPB,14.588542,2.9291456,3.322240339703931e-48,4.90341910138177e-46,SAHA,Vorinostat,up
CAPNS1,14.584558,2.4889274,3.5220043541049865e-48,5.171324320550627e-46,SAHA,Vorinostat,up
ODC1,14.580277,2.5751452,3.749898542472261e-48,5.477557984359739e-46,SAHA,Vorinostat,up
RPL37A,14.539399,2.248247,6.81883864779549e-48,9.909346133396337e-46,SAHA,Vorinostat,up
HLA-A,14.536522,3.6185517,7.111556852978342e-48,1.0282005005086749e-45,SAHA,Vorinostat,up
DYNLL1,14.519625,3.0851638,9.100763007754308e-48,1.3091239701205157e-45,SAHA,Vorinostat,up
RPS12,14.5167465,2.521889,9.490901740727416e-48,1.3583493612562298e-45,SAHA,Vorinostat,up
BLVRB,14.510327,2.568091,1.0422232771571691e-47,1.48414689588341e-45,SAHA,Vorinostat,up
RPL23,14.506638,2.4693408,1.09980747713334e-47,1.5583172143502295e-45,SAHA,Vorinostat,up
AKR1B1,14.504793,2.4669082,1.1297761727918214e-47,1.5928157803270962e-45,SAHA,Vorinostat,up
RPL11,14.488338,2.7496173,1.4357372183526146e-47,2.0141545194889303e-45,SAHA,Vorinostat,up
NOSIP,14.470113,3.9183295,1.8716412214017067e-47,2.5999298496118416e-45,SAHA,Vorinostat,up
PEPD,14.433441,2.746842,3.1877283769887487e-47,4.406529109614984e-45,SAHA,Vorinostat,up
SKP1,14.418831,2.4463847,3.939586226083602e-47,5.419417207512482e-45,SAHA,Vorinostat,up
RPS21,14.412781,2.2224646,4.3004300615713053e-47,5.88722642921776e-45,SAHA,Vorinostat,up
CCT7,14.390571,2.4557304,5.930468104077932e-47,8.079692554488482e-45,SAHA,Vorinostat,up
AARS,14.389094,3.054311,6.058367929523621e-47,8.214451214681356e-45,SAHA,Vorinostat,up
SLC16A3,14.358915,3.2401516,9.368123061173623e-47,1.2641612919406579e-44,SAHA,Vorinostat,up
AVPI1,14.326376,2.998398,1.4973349573113674e-46,2.0109705222886033e-44,SAHA,Vorinostat,up
MICA,14.324531,4.423776,1.5376269014553115e-46,2.0553429779924818e-44,SAHA,Vorinostat,up
EEF1D,14.321875,3.0286257,1.5975500432490625e-46,2.125416578666288e-44,SAHA,Vorinostat,up
RPL27,14.300329,2.2926607,2.1777831384270736e-46,2.883832643773197e-44,SAHA,Vorinostat,up
UNC45A,14.298115,3.5530586,2.24816373719743e-46,2.963184371381431e-44,SAHA,Vorinostat,up
RALY,14.26742,2.29551,3.492642695663102e-46,4.582153181004676e-44,SAHA,Vorinostat,up
WIPF2,14.254138,2.407183,4.224869644404554e-46,5.517251427794297e-44,SAHA,Vorinostat,up
EIF1,14.242406,2.398383,4.997645877166988e-46,6.496481140695326e-44,SAHA,Vorinostat,up
CTGF,14.238052,3.3523037,5.318885566278555e-46,6.882492199872224e-44,SAHA,Vorinostat,up
STAT3,14.235987,2.1900964,5.478447710515277e-46,7.056738691844633e-44,SAHA,Vorinostat,up
AC138819.1,14.222557,2.8495636,6.638229040319312e-46,8.511951789346998e-44,SAHA,Vorinostat,up
TM7SF2,14.221303,4.1982126,6.758306260342394e-46,8.626886612864087e-44,SAHA,Vorinostat,up
PPIB,14.218942,2.280156,6.990227938168189e-46,8.882918354789692e-44,SAHA,Vorinostat,up
CD151,14.206693,2.3047104,8.326596819309068e-46,1.0533888422570552e-43,SAHA,Vorinostat,up
MLEC,14.205808,2.2607336,8.432518029505089e-46,1.0620475374227343e-43,SAHA,Vorinostat,up
CALM1,14.19319,2.1654084,1.0095998690123534e-45,1.2659310215961093e-43,SAHA,Vorinostat,up
BAIAP3,14.18618,6.0091805,1.1157311482514182e-45,1.3928453426937748e-43,SAHA,Vorinostat,up
MGST3,14.171127,2.2650323,1.3826289288974755e-45,1.7184622187323096e-43,SAHA,Vorinostat,up
RPL30,14.17061,2.217648,1.3928363446926344e-45,1.7235893596462827e-43,SAHA,Vorinostat,up
UCHL1,14.147884,2.4665375,1.9246058434369753e-45,2.3712817561442177e-43,SAHA,Vorinostat,up
GM2A,14.117705,4.1713033,2.954557356554911e-45,3.624512829872427e-43,SAHA,Vorinostat,up
CTSA,14.087526,3.4555604,4.5315777464188367e-45,5.535165955949008e-43,SAHA,Vorinostat,up
CSRP1,14.082582,3.5687742,4.860059063381976e-45,5.910916469447143e-43,SAHA,Vorinostat,up
EIF2S1,14.044951,2.5573196,8.272528788368145e-45,1.0018244478836602e-42,SAHA,Vorinostat,up
NDUFA4,14.034104,2.6233253,9.640644740612071e-45,1.1625386836572974e-42,SAHA,Vorinostat,up
RPS2,14.030341,2.771922,1.016610179413598e-44,1.220707595941633e-42,SAHA,Vorinostat,up
FKBP1A,14.02739,3.464066,1.0598083292484028e-44,1.2672087946937232e-42,SAHA,Vorinostat,up
SLC52A2,14.0151415,4.0290527,1.2594749314446897e-44,1.4996218742554462e-42,SAHA,Vorinostat,up
RBM42,13.994628,3.8025792,1.681060811929195e-44,1.9932176271317796e-42,SAHA,Vorinostat,up
RUVBL2,13.989537,3.1395402,1.805835568638712e-44,2.1322403476701595e-42,SAHA,Vorinostat,up
EMC7,13.986364,2.687382,1.8882106498728123e-44,2.2202536678877904e-42,SAHA,Vorinostat,up
COTL1,13.98083,2.8188941,2.0409333495810066e-44,2.3899160851415934e-42,SAHA,Vorinostat,up
SYT11,13.958547,5.616789,2.790674343719041e-44,3.254408623551859e-42,SAHA,Vorinostat,up
TYW1B,13.950503,2.365294,3.1239161049404945e-44,3.62809567958212e-42,SAHA,Vorinostat,up
SAT1,13.949101,2.3747869,3.1859288868467356e-44,3.6850143998148075e-42,SAHA,Vorinostat,up
DDT,13.938846,3.1416812,3.67843474810258e-44,4.237377393972801e-42,SAHA,Vorinostat,up
GRINA,13.934639,3.3069713,3.901660407227301e-44,4.476326017004342e-42,SAHA,Vorinostat,up
HSP90B1,13.929917,1.6847401,4.168395876835782e-44,4.763064611200499e-42,SAHA,Vorinostat,up
TXNDC17,13.923055,3.5617707,4.58864851066995e-44,5.222213714673295e-42,SAHA,Vorinostat,up
NDUFA2,13.91088,3.1570594,5.440598523136462e-44,6.167027237945642e-42,SAHA,Vorinostat,up
PFN1,13.909183,2.2264118,5.57123440730519e-44,6.289945842000577e-42,SAHA,Vorinostat,up
HADHB,13.896491,2.3458905,6.65232721528857e-44,7.480700342335218e-42,SAHA,Vorinostat,up
SERPINB9,13.896123,2.8031723,6.686695994007854e-44,7.489628105857493e-42,SAHA,Vorinostat,up
CCT2,13.873765,2.294822,9.135306407073226e-44,1.0191980825340201e-41,SAHA,Vorinostat,up
MYADM,13.873175,2.4064445,9.21081488981744e-44,1.0235924405790065e-41,SAHA,Vorinostat,up
SNX29,13.861295,2.1791675,1.0869551646605703e-43,1.203208416255908e-41,SAHA,Vorinostat,up
DAG1,13.840487,2.3669727,1.4521955628341119e-43,1.6012575042643216e-41,SAHA,Vorinostat,up
LIMA1,13.815547,3.0684757,2.053885907460846e-43,2.255930963008739e-41,SAHA,Vorinostat,up
NCAM1,13.814366,3.302351,2.087835785600874e-43,2.284366428276354e-41,SAHA,Vorinostat,up
RPL7A,13.80529,3.1407857,2.3681619369324954e-43,2.5811143449535787e-41,SAHA,Vorinostat,up
DLGAP4,13.788245,2.7194884,2.999665030739502e-43,3.2568776873983143e-41,SAHA,Vorinostat,up
SARAF,13.785958,2.2831478,3.096280323806483e-43,3.3489462525201564e-41,SAHA,Vorinostat,up
LDLR,13.76884,2.491638,3.924666808215401e-43,4.2287911791333853e-41,SAHA,Vorinostat,up
RARS,13.765002,2.1756842,4.1386931478138576e-43,4.4425108493465565e-41,SAHA,Vorinostat,up
EZR,13.759395,2.037659,4.472553037293741e-43,4.782762564936982e-41,SAHA,Vorinostat,up
SYAP1,13.743605,2.352652,5.563560902608841e-43,5.927074769102607e-41,SAHA,Vorinostat,up
SSR2,13.71254,2.812523,8.541462817309357e-43,9.065467165427436e-41,SAHA,Vorinostat,up
ATG4B,13.710769,3.1502922,8.752522703834823e-43,9.254812999301164e-41,SAHA,Vorinostat,up
GPAA1,13.691731,3.6844087,1.1376491051894293e-42,1.1984646967605222e-40,SAHA,Vorinostat,up
SLC25A1,13.684722,4.476214,1.2528516084597637e-42,1.3149373659456586e-40,SAHA,Vorinostat,up
PGK1,13.676458,2.0751605,1.4036538176756555e-42,1.467776453331835e-40,SAHA,Vorinostat,up
SERPINB1,13.656535,2.4452527,1.8455782717456543e-42,1.9227940097326603e-40,SAHA,Vorinostat,up
NXN,13.63831,3.2627203,2.3698920466532194e-42,2.4600000299655286e-40,SAHA,Vorinostat,up
HIP1,13.612853,2.114808,3.3586995801933485e-42,3.4736798796904785e-40,SAHA,Vorinostat,up
ADRM1,13.611082,3.4295664,3.441088812470875e-42,3.5459481733745326e-40,SAHA,Vorinostat,up
COX4I1,13.604442,2.3660517,3.768352503196545e-42,3.869114972303757e-40,SAHA,Vorinostat,up
GFPT2,13.602228,3.741465,3.884178385906696e-42,3.9736406895243306e-40,SAHA,Vorinostat,up
ITM2B,13.599793,2.1843758,4.015680324705611e-42,4.093393850413943e-40,SAHA,Vorinostat,up
ACSBG1,13.599424,2.6483982,4.0359875060340084e-42,4.099348170107231e-40,SAHA,Vorinostat,up
SCPEP1,13.595071,2.7953866,4.2834667603950615e-42,4.335174323431258e-40,SAHA,Vorinostat,up
PHB,13.592267,2.8394165,4.450792802228839e-42,4.488489908525296e-40,SAHA,Vorinostat,up
CLIP2,13.550577,2.4043078,7.860978438523958e-42,7.899447056414606e-40,SAHA,Vorinostat,up
RPS14,13.549766,2.6540723,7.948382654723618e-42,7.959055394684025e-40,SAHA,Vorinostat,up
ATG101,13.543568,3.914493,8.648492966235732e-42,8.629612453422119e-40,SAHA,Vorinostat,up
ACADVL,13.542608,2.5524554,8.762192364038459e-42,8.712386217969189e-40,SAHA,Vorinostat,up
ZFP90,13.532721,2.7557704,1.00244008368224e-41,9.932568913072489e-40,SAHA,Vorinostat,up
SLC25A3,13.5165615,2.205254,1.2487827125205902e-41,1.2330315159375779e-39,SAHA,Vorinostat,up
CD59,13.507485,2.4399095,1.4126488200347246e-41,1.38517793294616e-39,SAHA,Vorinostat,up
LAMP1,13.506747,2.5554037,1.4268755252117064e-41,1.3943034011534254e-39,SAHA,Vorinostat,up
SEC11A,13.503943,2.167553,1.4822487020338782e-41,1.4434351793208262e-39,SAHA,Vorinostat,up
PFKP,13.500476,2.1855016,1.5537013836917378e-41,1.5078352675019336e-39,SAHA,Vorinostat,up
FSCN1,13.496713,4.448326,1.6351148927827184e-41,1.58142955056917e-39,SAHA,Vorinostat,up
BRMS1,13.495236,4.063197,1.6681877451945047e-41,1.607928718480336e-39,SAHA,Vorinostat,up
TIMP1,13.491104,3.4713187,1.7643735881496376e-41,1.6948752115587944e-39,SAHA,Vorinostat,up
CALM2,13.480184,2.087367,2.0459595472163522e-41,1.9587297854397633e-39,SAHA,Vorinostat,up
COX6C,13.471034,2.4112,2.315985275327321e-41,2.2097774657315028e-39,SAHA,Vorinostat,up
RPL4,13.466459,2.4490645,2.4640051337976753e-41,2.3431200497167293e-39,SAHA,Vorinostat,up
ADIPOR2,13.4655,2.0370579,2.496215085977697e-41,2.365810806235317e-39,SAHA,Vorinostat,up
CDKN1A,13.464025,3.0843234,2.5465884115818174e-41,2.4055074135801847e-39,SAHA,Vorinostat,up
SORBS1,13.461221,2.8258677,2.6450994244419146e-41,2.4902600494961784e-39,SAHA,Vorinostat,up
UBL5,13.448677,3.3506835,3.1343048983995287e-41,2.9410573579750276e-39,SAHA,Vorinostat,up
ILF2,13.445725,3.4399667,3.261912907228266e-41,3.050695972443386e-39,SAHA,Vorinostat,up
SEL1L,13.428017,2.2284188,4.143621305894029e-41,3.8625638344218744e-39,SAHA,Vorinostat,up
INTS1,13.425803,3.197215,4.2693228178653543e-41,3.9666908200874886e-39,SAHA,Vorinostat,up
NARF,13.416431,3.9184446,4.844843073919935e-41,4.4867046741419315e-39,SAHA,Vorinostat,up
KDM5B,13.407725,2.130054,5.448468190393731e-41,5.029273341347803e-39,SAHA,Vorinostat,up
BCAM,13.400936,4.259232,5.970494255988055e-41,5.4932424099412176e-39,SAHA,Vorinostat,up
DDX24,13.393336,2.6964376,6.614142683443385e-41,6.065746775515166e-39,SAHA,Vorinostat,up
LSS,13.3839655,3.4852748,7.50348227684945e-41,6.859150992301927e-39,SAHA,Vorinostat,up
ASCC2,13.370536,3.5483193,8.989047676433667e-41,8.190727750957468e-39,SAHA,Vorinostat,up
GRB2,13.363453,2.0245378,9.886964072640884e-41,8.980025252900557e-39,SAHA,Vorinostat,up
SAMD4B,13.318664,2.091561,1.8030559287022461e-40,1.6324280801138738e-38,SAHA,Vorinostat,up
RPL13,13.307743,2.3328376,2.0869030097844866e-40,1.883396735390853e-38,SAHA,Vorinostat,up
GBF1,13.303759,2.002093,2.201181372943235e-40,1.9802246903639808e-38,SAHA,Vorinostat,up
EMC3,13.285976,2.634035,2.791937759148988e-40,2.503732032239368e-38,SAHA,Vorinostat,up
PPDPF,13.278671,3.795296,3.0780807992109742e-40,2.7516294538814067e-38,SAHA,Vorinostat,up
KIF1A,13.27358,4.7936654,3.2945793931129743e-40,2.935905372391052e-38,SAHA,Vorinostat,up
RPL35,13.257051,2.749579,4.1072934157996345e-40,3.6486671102485906e-38,SAHA,Vorinostat,up
STIP1,13.256535,2.55103,4.135673022971828e-40,3.6623969414054893e-38,SAHA,Vorinostat,up
DPM1,13.254911,2.0539172,4.226141677975995e-40,3.7308536719776864e-38,SAHA,Vorinostat,up
RPL15,13.242589,2.1985946,4.980182095667639e-40,4.382869572267998e-38,SAHA,Vorinostat,up
SERINC3,13.234399,2.221905,5.5539342896632e-40,4.872674609921851e-38,SAHA,Vorinostat,up
CALCOCO2,13.230267,2.3110387,5.867874436583275e-40,5.132216845182001e-38,SAHA,Vorinostat,up
COL26A1,13.213075,2.2377076,7.37496239937113e-40,6.430513368411664e-38,SAHA,Vorinostat,up
PLA2G15,13.206802,5.2790413,8.015778189477248e-40,6.967825838448044e-38,SAHA,Vorinostat,up
LLGL2,13.205474,2.8123858,8.1584264679571e-40,7.070137285901171e-38,SAHA,Vorinostat,up
INA,13.195218,3.6679714,9.348425491579175e-40,8.076697609157642e-38,SAHA,Vorinostat,up
PSENEN,13.185699,3.5580215,1.0606590122168135e-39,9.135852610395155e-38,SAHA,Vorinostat,up
MLF2,13.176254,3.4383686,1.202124174430147e-39,1.0322968137879243e-37,SAHA,Vorinostat,up
C14orf2,13.157144,3.0302477,1.5482923124205842e-39,1.3255440347243056e-37,SAHA,Vorinostat,up
MEG8,13.151315,2.317011,1.67241591805632e-39,1.4274976592132528e-37,SAHA,Vorinostat,up
CAP1,13.134712,2.5622303,2.0828144950988286e-39,1.7724563712345528e-37,SAHA,Vorinostat,up
ANAPC11,13.093613,2.6996484,3.581579147077984e-39,3.029695219996893e-37,SAHA,Vorinostat,up
TAGLN2,13.087932,2.8517957,3.85977781247069e-39,3.255309037196262e-37,SAHA,Vorinostat,up
GPX4,13.085939,3.453914,3.9623315591674226e-39,3.3318858078245226e-37,SAHA,Vorinostat,up
PTTG1IP,13.084906,3.2326853,4.0165695467069896e-39,3.3675014146326233e-37,SAHA,Vorinostat,up
CBX4,13.079077,3.8135233,4.3367539009136895e-39,3.6252192343390006e-37,SAHA,Vorinostat,up
CCT3,13.069041,2.1888826,4.9484970688516e-39,4.1244267628563715e-37,SAHA,Vorinostat,up
GNS,13.061958,2.1956527,5.431255349757834e-39,4.5090526692416914e-37,SAHA,Vorinostat,up
HM13,13.0618105,1.955948,5.4417955144352406e-39,4.5090526692416914e-37,SAHA,Vorinostat,up
LAMP2,13.026319,2.0723302,8.669006509002846e-39,7.16216636886655e-37,SAHA,Vorinostat,up
SNRNP70,13.019382,2.7334406,9.493498051995838e-39,7.820544994112152e-37,SAHA,Vorinostat,up
EBP,13.012521,3.955802,1.0385872910019463e-38,8.53086569635164e-37,SAHA,Vorinostat,up
SNRPD2,12.989499,2.7551775,1.4034253906073567e-38,1.1494297317639096e-36,SAHA,Vorinostat,up
SERPINE1,12.988835,2.0461137,1.4156551136406116e-38,1.1561047438140533e-36,SAHA,Vorinostat,up
FAM234A,12.981382,3.1776254,1.5603830479151244e-38,1.270636057810885e-36,SAHA,Vorinostat,up
GTF2A2,12.936963,3.189679,2.784210799814684e-38,2.2607153479985247e-36,SAHA,Vorinostat,up
VPS35,12.911063,2.3834484,3.8987972667703026e-38,3.147695639479682e-36,SAHA,Vorinostat,up
FBL,12.910104,2.8189104,3.9476711031125546e-38,3.178099537500101e-36,SAHA,Vorinostat,up
NDUFV1,12.909588,3.3111806,3.974239557227978e-38,3.190424945403015e-36,SAHA,Vorinostat,up
CORO1C,12.906194,1.9872437,4.153309232215905e-38,3.324759237924699e-36,SAHA,Vorinostat,up
PITPNA,12.902577,2.4153376,4.352886038625805e-38,3.474706607396565e-36,SAHA,Vorinostat,up
NCOA4,12.899183,3.1232457,4.548909008866485e-38,3.620982682394901e-36,SAHA,Vorinostat,up
SEC61A1,12.898741,2.7199016,4.5751158355384586e-38,3.631642368276998e-36,SAHA,Vorinostat,up
SLC9A1,12.888484,3.7431912,5.226074956898288e-38,4.136774081804013e-36,SAHA,Vorinostat,up
MAGT1,12.879334,2.0642765,5.88404909756915e-38,4.6446290620310465e-36,SAHA,Vorinostat,up
EPN1,12.851812,3.2840517,8.401864683771675e-38,6.613667816908937e-36,SAHA,Vorinostat,up
ATP6AP1,12.845761,2.872554,9.08533220800601e-38,7.131859947658569e-36,SAHA,Vorinostat,up
RPS4X,12.84495,2.0713987,9.18112515204178e-38,7.187147087253037e-36,SAHA,Vorinostat,up
GDE1,12.839859,2.3466213,9.805331727276118e-38,7.65464161122729e-36,SAHA,Vorinostat,up
MT-ND4,12.828348,1.2372308,1.1376427500172117e-37,8.856736332414216e-36,SAHA,Vorinostat,up
PSMC4,12.808868,2.2575898,1.4625247846780932e-37,1.1354802013207618e-35,SAHA,Vorinostat,up
PRPF8,12.785847,2.2101989,1.9670945096527043e-37,1.5230471096868398e-35,SAHA,Vorinostat,up
CHCHD2,12.783928,2.8137286,2.0162376969822045e-37,1.5555622250833178e-35,SAHA,Vorinostat,up
BUD23,12.778615,2.9049566,2.1587875784234925e-37,1.6578786557551471e-35,SAHA,Vorinostat,up
IGF2R,12.759283,2.0137582,2.767363925754403e-37,2.119501592649413e-35,SAHA,Vorinostat,up
MAD1L1,12.747478,2.4653764,3.219981702625248e-37,2.459510552263997e-35,SAHA,Vorinostat,up
EXTL3,12.710584,2.6307273,5.164762448000154e-37,3.922022466694798e-35,SAHA,Vorinostat,up
SLC3A2,12.710362,1.9952072,5.1794036596812784e-37,3.922022466694798e-35,SAHA,Vorinostat,up
RPS9,12.710362,2.3184314,5.1794036596812784e-37,3.922022466694798e-35,SAHA,Vorinostat,up
CYCS,12.710067,2.286499,5.198989465482308e-37,3.922022466694798e-35,SAHA,Vorinostat,up
UBAP2,12.709993,1.9059131,5.203897407993662e-37,3.922022466694798e-35,SAHA,Vorinostat,up
SURF4,12.70837,2.822472,5.313044847862177e-37,3.993662198904996e-35,SAHA,Vorinostat,up
HMGCR,12.690956,2.262604,6.6370588671076665e-37,4.975687147515795e-35,SAHA,Vorinostat,up
STRAP,12.686898,2.2368152,6.989998360668544e-37,5.226453127826522e-35,SAHA,Vorinostat,up
RPS29,12.679519,1.9327831,7.6801641549551e-37,5.727381363766254e-35,SAHA,Vorinostat,up
SUPT6H,12.67797,2.0114627,7.833487172756645e-37,5.826387388492856e-35,SAHA,Vorinostat,up
RPS8,12.670959,1.954068,8.565987471840213e-37,6.35452756484314e-35,SAHA,Vorinostat,up
CHGA,12.65849,5.826159,1.004125113495134e-36,7.429477145228487e-35,SAHA,Vorinostat,up
TRMT112,12.655022,2.774054,1.0494654334382686e-36,7.744726940826473e-35,SAHA,Vorinostat,up
IFI6,12.638788,4.789161,1.2902660890708894e-36,9.497028683659964e-35,SAHA,Vorinostat,up
PPP1R12C,12.626909,3.0581546,1.5005810098475184e-36,1.1016441620999735e-34,SAHA,Vorinostat,up
ATP6V0A1,12.610749,1.9545767,1.8423280626645226e-36,1.3490411534828745e-34,SAHA,Vorinostat,up
HMGA1,12.609495,3.2183826,1.871885478036778e-36,1.3671518215620158e-34,SAHA,Vorinostat,up
STAU1,12.606174,1.9440213,1.952420151859595e-36,1.4223054566426017e-34,SAHA,Vorinostat,up
JUND,12.60492,4.817996,1.9837325164152876e-36,1.441410565389139e-34,SAHA,Vorinostat,up
FAM126A,12.587581,2.0299284,2.4713358509522616e-36,1.791118039495785e-34,SAHA,Vorinostat,up
EIF3B,12.58581,2.2031956,2.5273908744579718e-36,1.8270714949079083e-34,SAHA,Vorinostat,up
LRRC59,12.585293,3.050967,2.54397699175651e-36,1.834382188101679e-34,SAHA,Vorinostat,up
SOD1,12.578209,2.8141387,2.7826631555279548e-36,2.0013986929276953e-34,SAHA,Vorinostat,up
PARP16,12.574372,2.2722661,2.9211114994990438e-36,2.0956571562735164e-34,SAHA,Vorinostat,up
EMC4,12.572823,2.6950126,2.9789446744451403e-36,2.1317508632430905e-34,SAHA,Vorinostat,up
DNAJA1,12.568986,1.8822018,3.127094553566591e-36,2.2265227502253785e-34,SAHA,Vorinostat,up
RAB11FIP1,12.551203,2.144196,3.915156532667234e-36,2.773692645568102e-34,SAHA,Vorinostat,up
TGM2,12.540726,1.9587094,4.46886321104588e-36,3.1580709644543175e-34,SAHA,Vorinostat,up
AP1B1,12.537332,3.6281726,4.664410807184591e-36,3.2880615287063917e-34,SAHA,Vorinostat,up
MIR7-3HG,12.534084,5.055487,4.859406020079486e-36,3.4170185557571333e-34,SAHA,Vorinostat,up
VKORC1,12.528403,3.3864167,5.22033567984974e-36,3.6617295172173744e-34,SAHA,Vorinostat,up
QARS,12.528034,3.4922016,5.244673036805576e-36,3.6697171485678127e-34,SAHA,Vorinostat,up
MFGE8,12.524197,2.1750462,5.504562621974339e-36,3.842076245849971e-34,SAHA,Vorinostat,up
ABTB2,12.51977,1.8485491,5.820372294964693e-36,4.052523589550602e-34,SAHA,Vorinostat,up
SCAMP3,12.518958,3.3155832,5.8801937696933903e-36,4.084140466803218e-34,SAHA,Vorinostat,up
LUZP1,12.510841,1.9671059,6.513054710322418e-36,4.512639226922168e-34,SAHA,Vorinostat,up
MRPS12,12.486492,3.0035863,8.84694616732277e-36,6.114750255843723e-34,SAHA,Vorinostat,up
ZCCHC14,12.479039,3.175699,9.715182150279535e-36,6.698511722010254e-34,SAHA,Vorinostat,up
