group,names,scores,logfoldchanges,pvals,pvals_adj
6,IGKV1D-8,-0.006762422,0.24498193,0.9946044088746575,1.0
6,ENSG00000237019,-0.006762422,0.24498194,0.9946044088746575,1.0
6,WNT1,-0.006762422,0.24498193,0.9946044088746575,1.0
6,TCF4-AS1,-0.006762422,0.24498194,0.9946044088746575,1.0
6,NETO1,-0.006762422,0.24498194,0.9946044088746575,1.0
6,CA7,-0.006762422,0.24498194,0.9946044088746575,1.0
6,IGHV5-78,-0.006762422,0.24498193,0.9946044088746575,1.0
6,IGHV3-48,-0.006762422,0.24498194,0.9946044088746575,1.0
6,CSDC2,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC01992,-0.006762422,0.24498193,0.9946044088746575,1.0
6,OR5K3,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000259668,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC01039,-0.006762422,0.24498194,0.9946044088746575,1.0
6,RGS7,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000269155,-0.006762422,0.24498193,0.9946044088746575,1.0
6,FAM9B,-0.006762422,0.24498194,0.9946044088746575,1.0
6,BPIFB4,-0.006762422,0.24498193,0.9946044088746575,1.0
6,ENSG00000250893,-0.006762422,0.24498194,0.9946044088746575,1.0
6,IGKV1-8,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000269680,-0.006762422,0.24498193,0.9946044088746575,1.0
6,ENSG00000230831,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC02090,-0.006762422,0.24498194,0.9946044088746575,1.0
6,GNA14-AS1,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC02271,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ADCYAP1R1,-0.006762422,0.24498194,0.9946044088746575,1.0
6,GRID2IP,-0.006762422,0.24498193,0.9946044088746575,1.0
6,DRD2,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC02024,-0.006762422,0.24498194,0.9946044088746575,1.0
6,IFNA2,-0.006762422,0.24498194,0.9946044088746575,1.0
6,IGLV1-41,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LIX1,-0.006762422,0.24498194,0.9946044088746575,1.0
6,IGLV3-6,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000273177,-0.006762422,0.24498193,0.9946044088746575,1.0
6,HLMR1,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000243081,-0.006762422,0.24498194,0.9946044088746575,1.0
6,APOD,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LRRC3B-AS1,-0.006762422,0.24498193,0.9946044088746575,1.0
6,LINC01980,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000224079,-0.006762422,0.24498193,0.9946044088746575,1.0
6,ZNF860,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC02939,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC00163,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC00336,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000244310,-0.006762422,0.24498194,0.9946044088746575,1.0
6,ENSG00000262151,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC00351,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC01077,-0.006762422,0.24498194,0.9946044088746575,1.0
6,LINC01451,-0.006762422,0.24498194,0.9946044088746575,1.0
6,TTC21A,-0.0068280767,1.7618034,0.99455202530498,1.0
6,ATP10D,-0.007944205,2.9657145,0.9936615083976461,1.0
6,ENSG00000273151,-0.009891957,0.36289778,0.9921074886613113,1.0
6,FUT8-AS1,-0.0105922725,-1.466112,0.9915487470025031,1.0
6,PLBD1,-0.012846414,0.031143464,0.9897503268046586,1.0
6,EGOT,-0.0129120685,-0.222043,0.9896979463700291,1.0
6,GPRIN1,-0.012999607,0.21553166,0.9896281058596362,1.0
6,MMP9,-0.013043378,-0.06757393,0.9895931856342102,1.0
6,IL10,-0.013043378,0.270168,0.9895931856342102,1.0
6,ENSG00000269482,-0.013087147,0.2183764,0.9895582654287203,1.0
6,GPR22,-0.013130917,0.66024065,0.9895233452432334,1.0
6,H3-7,-0.013130917,0.7663579,0.9895233452432334,1.0
6,CYP46A1,-0.013174687,0.56795585,0.9894884250778164,1.0
6,GNAZ,-0.013174687,0.5430623,0.9894884250778164,1.0
6,CLCF1,-0.013349766,0.8281556,0.9893487446181852,1.0
6,SCHIP1,-0.013349766,1.0777396,0.9893487446181852,1.0
6,ENSG00000278831,-0.013524844,0.44244543,0.9892090644850235,1.0
6,GCLC-AS1,-0.013524844,0.40337574,0.9892090644850235,1.0
6,ENSG00000233367,-0.013524844,0.39776292,0.9892090644850235,1.0
6,LINC00642,-0.013524844,0.3905971,0.9892090644850235,1.0
6,KCNG1,-0.013524844,0.45199385,0.9892090644850235,1.0
6,MDS2,-0.013524844,0.37054992,0.9892090644850235,1.0
6,LRRC7-AS1,-0.013524844,0.39841616,0.9892090644850235,1.0
6,ENSG00000254099,-0.013524844,0.45937657,0.9892090644850235,1.0
6,ENSG00000249894,-0.013524844,0.42941555,0.9892090644850235,1.0
6,RIMBP2,-0.013524844,0.4039706,0.9892090644850235,1.0
6,HBE1,-0.013524844,0.42078444,0.9892090644850235,1.0
6,LINC02177,-0.013524844,0.43414617,0.9892090644850235,1.0
6,PI16,-0.013524844,0.4244936,0.9892090644850235,1.0
6,IGLV11-55,-0.013524844,0.3778399,0.9892090644850235,1.0
6,DEFA4,-0.013524844,0.46176684,0.9892090644850235,1.0
6,LINC02968,-0.013524844,0.3642614,0.9892090644850235,1.0
6,TMPRSS3,-0.013524844,0.42838708,0.9892090644850235,1.0
6,CD1A,-0.013524844,0.4008525,0.9892090644850235,1.0
6,NAGS,-0.013524844,0.37811717,0.9892090644850235,1.0
6,ENSG00000256988,-0.013524844,0.42994365,0.9892090644850235,1.0
6,CSF2,-0.013524844,0.4484819,0.9892090644850235,1.0
6,ENSG00000260626,-0.013524844,0.4471642,0.9892090644850235,1.0
6,LINC01416,-0.013524844,0.38284728,0.9892090644850235,1.0
6,UNC13C,-0.013524844,0.39992985,0.9892090644850235,1.0
6,LINC02044,-0.013524844,0.45954022,0.9892090644850235,1.0
6,LINC01724,-0.013524844,0.36327183,0.9892090644850235,1.0
6,ENSG00000145063,-0.013524844,0.4188635,0.9892090644850235,1.0
6,ENSG00000261790,-0.013524844,0.39148286,0.9892090644850235,1.0
6,CDSN,-0.013524844,0.42945665,0.9892090644850235,1.0
6,IGLV1-40,-0.013524844,0.4096289,0.9892090644850235,1.0
6,ENSG00000255680,-0.013524844,0.40178022,0.9892090644850235,1.0
6,ENSG00000254777,-0.013524844,0.3602572,0.9892090644850235,1.0
6,ENSG00000258943,-0.013524844,0.42007238,0.9892090644850235,1.0
6,GPR84-AS1,-0.013524844,0.37856647,0.9892090644850235,1.0
6,IGHV3-33,-0.013524844,0.36028442,0.9892090644850235,1.0
6,TNFRSF8,-0.013524844,0.43464053,0.9892090644850235,1.0
6,ENSG00000203498,-0.013524844,0.4306544,0.9892090644850235,1.0
6,OR8A1,-0.013524844,0.3708901,0.9892090644850235,1.0
6,ACBD3-AS1,-0.013524844,0.36822963,0.9892090644850235,1.0
6,PDLIM7-AS1,-0.013524844,0.36486837,0.9892090644850235,1.0
6,OR5P2,-0.013524844,0.36209705,0.9892090644850235,1.0
6,APLP1,-0.013524844,0.44701546,0.9892090644850235,1.0
6,JADRR,-0.013524844,0.4567547,0.9892090644850235,1.0
6,ENSG00000249021,-0.013524844,0.42142966,0.9892090644850235,1.0
6,ARHGEF18-AS1,-0.013524844,0.41644663,0.9892090644850235,1.0
6,ENSG00000267612,-0.013524844,0.43110633,0.9892090644850235,1.0
6,ENSG00000231880,-0.013524844,0.45722896,0.9892090644850235,1.0
6,ENSG00000267320,-0.013524844,0.38147613,0.9892090644850235,1.0
6,LINC02289,-0.013524844,0.447343,0.9892090644850235,1.0
6,ENSG00000231252,-0.013524844,0.37700906,0.9892090644850235,1.0
6,LIF-AS2,-0.013524844,0.39738256,0.9892090644850235,1.0
6,ATP1B4,-0.013524844,0.39488354,0.9892090644850235,1.0
6,AIRN,-0.013524844,0.4104092,0.9892090644850235,1.0
6,ENSG00000236936,-0.013524844,0.4615739,0.9892090644850235,1.0
6,SFTPA1,-0.013524844,0.37001637,0.9892090644850235,1.0
6,C1QL1,-0.013524844,0.44597155,0.9892090644850235,1.0
6,GABRA2,-0.013524844,0.3798561,0.9892090644850235,1.0
6,ENSG00000224610,-0.013524844,0.40339696,0.9892090644850235,1.0
6,KRTAP4-12,-0.013524844,0.38289863,0.9892090644850235,1.0
6,MAPK8IP3-AS1,-0.013524844,0.37674186,0.9892090644850235,1.0
6,IGLC4,-0.013524844,0.3648498,0.9892090644850235,1.0
6,ERICH4,-0.013524844,0.438616,0.9892090644850235,1.0
6,IFIT1B,-0.013524844,0.36152136,0.9892090644850235,1.0
6,AFM,-0.013524844,0.4173644,0.9892090644850235,1.0
6,ERICH3,-0.013524844,0.38787422,0.9892090644850235,1.0
6,LINC02997,-0.013524844,0.45263502,0.9892090644850235,1.0
6,LINC01967,-0.013524844,0.43030488,0.9892090644850235,1.0
6,IGLV2-8,-0.013524844,0.40018243,0.9892090644850235,1.0
6,ACTA2-AS1,-0.013524844,0.41804636,0.9892090644850235,1.0
6,ENSG00000231705,-0.013524844,0.41261083,0.9892090644850235,1.0
6,IGLV3-27,-0.013524844,0.38724995,0.9892090644850235,1.0
6,HELZ2,-0.017070191,0.66078144,0.9863806188612363,1.0
6,LINC00470,-0.019608837,0.22989218,0.9843554152173102,1.0
6,IGHV1-2,-0.019827684,0.047062796,0.9841808332301587,1.0
6,MSLN,-0.020046532,0.8086787,0.9840062520005626,1.0
6,SGCE,-0.020046532,0.76958513,0.9840062520005626,1.0
6,RORB,-0.020287266,0.51404697,0.9838142135329585,1.0
6,GUCY2C,-0.020287266,0.5493209,0.9838142135329585,1.0
6,ENSG00000282917,-0.020287266,0.4963522,0.9838142135329585,1.0
6,TTBK1,-0.020287266,0.61517984,0.9838142135329585,1.0
6,ACSBG2,-0.020287266,0.5427208,0.9838142135329585,1.0
6,LINC01907,-0.020287266,0.5655836,0.9838142135329585,1.0
6,ENSG00000261433,-0.020287266,0.5686614,0.9838142135329585,1.0
6,TRIM63,-0.020287266,0.47871166,0.9838142135329585,1.0
6,ENSG00000260618,-0.020287266,0.63684285,0.9838142135329585,1.0
6,WNT10B,-0.020287266,0.51199037,0.9838142135329585,1.0
6,IGHV1-3,-0.020287266,0.55400336,0.9838142135329585,1.0
6,OR2M3,-0.020287266,0.54711884,0.9838142135329585,1.0
6,ENSG00000259792,-0.020287266,0.5795972,0.9838142135329585,1.0
6,ENSG00000227619,-0.020287266,0.5752923,0.9838142135329585,1.0
6,IGHV5-51,-0.020287266,0.51714134,0.9838142135329585,1.0
6,SBSPON,-0.020287266,0.55012727,0.9838142135329585,1.0
6,NPTX1,-0.020287266,0.5592336,0.9838142135329585,1.0
6,IGLV7-46,-0.020287266,0.51718056,0.9838142135329585,1.0
6,SYT12,-0.020287266,0.6290112,0.9838142135329585,1.0
6,SNTG2,-0.020287266,0.5359292,0.9838142135329585,1.0
6,RASSF6,-0.020287266,0.5360968,0.9838142135329585,1.0
6,KRTAP5-10,-0.020287266,0.569927,0.9838142135329585,1.0
6,CRADD-AS1,-0.020287266,0.55321616,0.9838142135329585,1.0
6,TSPAN11,-0.020287266,0.60078084,0.9838142135329585,1.0
6,LINC00544,-0.020287266,0.5123821,0.9838142135329585,1.0
6,LINC01579,-0.020287266,0.49435192,0.9838142135329585,1.0
6,SOX11,-0.020287266,0.55333614,0.9838142135329585,1.0
6,IGLV2-14,-0.020287266,0.47535506,0.9838142135329585,1.0
6,RUNDC3A-AS1,-0.020287266,0.46811193,0.9838142135329585,1.0
6,ENSG00000267737,-0.020287266,0.5238366,0.9838142135329585,1.0
6,ENSG00000247765,-0.020287266,0.5695274,0.9838142135329585,1.0
6,SHISA2,-0.020287266,0.57099384,0.9838142135329585,1.0
6,ADARB2,-0.020287266,0.5726902,0.9838142135329585,1.0
6,SHISA7,-0.020287266,0.61704093,0.9838142135329585,1.0
6,ERBB4,-0.020287266,0.45651543,0.9838142135329585,1.0
6,MIOX,-0.020287266,0.5377477,0.9838142135329585,1.0
6,ENSG00000247372,-0.020287266,0.5280676,0.9838142135329585,1.0
6,ENSG00000253875,-0.020287266,0.548301,0.9838142135329585,1.0
6,FOXF1,-0.020287266,0.58196187,0.9838142135329585,1.0
6,ENSG00000253134,-0.020287266,0.50970256,0.9838142135329585,1.0
6,COLCA1,-0.020287266,0.54423636,0.9838142135329585,1.0
6,ENSG00000273073,-0.020287266,0.4936772,0.9838142135329585,1.0
6,TUNAR,-0.020287266,0.5130446,0.9838142135329585,1.0
6,ENSG00000254054,-0.020287266,0.5926093,0.9838142135329585,1.0
6,SEMA5A,-0.020287266,0.59758985,0.9838142135329585,1.0
6,OR5K1,-0.020287266,0.49038,0.9838142135329585,1.0
6,ENSG00000272834,-0.020287266,0.5916951,0.9838142135329585,1.0
6,SLC46A2-AS1,-0.020287266,0.5575452,0.9838142135329585,1.0
6,LINC00926,-0.024379736,1.879402,0.9805497121563231,1.0
6,CA3,-0.024554815,0.8004691,0.9804100612192906,1.0
6,COL6A3,-0.025867905,0.56833005,0.9793626986235408,1.0
6,ENSG00000272356,-0.026042985,1.9165943,0.9792230529259462,1.0
6,PCAT19,-0.026305603,0.8011475,0.9790135855747484,1.0
6,SOWAHC,-0.026480682,-0.0125464555,0.9788739414769839,1.0
6,ENSG00000272024,-0.026655762,0.53909975,0.978734298026637,1.0
6,LINC00632,-0.026699532,0.6764035,0.9786993872657106,1.0
6,FITM1,-0.02687461,1.3014367,0.9785597446306509,1.0
6,GPR61,-0.027049689,0.78478235,0.978420102652633,1.0
6,IGHV4-34,-0.027049689,0.59264183,0.978420102652633,1.0
6,KIRREL3,-0.027049689,0.59765106,0.978420102652633,1.0
6,ENSG00000226954,-0.027049689,0.696076,0.978420102652633,1.0
6,ENSG00000263657,-0.027049689,0.6892134,0.978420102652633,1.0
6,KLC3,-0.027049689,0.7256388,0.978420102652633,1.0
6,SLC16A11,-0.027049689,0.6914932,0.978420102652633,1.0
6,IGLV3-1,-0.027049689,0.5469193,0.978420102652633,1.0
6,SMIM35,-0.027049689,0.5695192,0.978420102652633,1.0
6,IGLV5-45,-0.027049689,0.62145656,0.978420102652633,1.0
6,ENSG00000177699,-0.027049689,0.6237878,0.978420102652633,1.0
6,ENSG00000257225,-0.027049689,0.6183879,0.978420102652633,1.0
6,CFAP47,-0.027049689,0.65476584,0.978420102652633,1.0
6,IGLV1-47,-0.027049689,0.58086306,0.978420102652633,1.0
6,BDNF,-0.027049689,0.7342904,0.978420102652633,1.0
6,ANKS4B,-0.027049689,0.748955,0.978420102652633,1.0
6,LINC02886,-0.027049689,0.70355654,0.978420102652633,1.0
6,ENSG00000276957,-0.027049689,0.7321,0.978420102652633,1.0
6,CCNO,-0.027049689,0.63077575,0.978420102652633,1.0
6,ENSG00000262211,-0.027049689,0.6418753,0.978420102652633,1.0
6,ENSG00000268636,-0.027049689,0.77051497,0.978420102652633,1.0
6,CSE1L-DT,-0.027049689,0.6688729,0.978420102652633,1.0
6,COL19A1,-0.027049689,0.6289701,0.978420102652633,1.0
6,CFHR2,-0.027049689,0.8182064,0.978420102652633,1.0
6,ENSG00000279714,-0.027049689,0.64625007,0.978420102652633,1.0
6,LINC00501,-0.027049689,0.767306,0.978420102652633,1.0
6,AQP5,-0.027049689,0.5917377,0.978420102652633,1.0
6,C11orf91,-0.027049689,0.7442276,0.978420102652633,1.0
6,LINC02043,-0.027049689,0.7302475,0.978420102652633,1.0
6,SNHG18,-0.027049689,0.6676296,0.978420102652633,1.0
6,ENSG00000250850,-0.027049689,0.61282504,0.978420102652633,1.0
6,H3-5,-0.027049689,0.76508695,0.978420102652633,1.0
6,OR7D2,-0.027049689,0.58562976,0.978420102652633,1.0
6,NKAIN4,-0.027049689,0.62442005,0.978420102652633,1.0
6,ECI2-DT,-0.027049689,0.69659656,0.978420102652633,1.0
6,EFHD1,-0.027049689,0.6267836,0.978420102652633,1.0
6,ENSG00000261505,-0.02998226,-1.8008431,0.976081201167997,1.0
6,LRRC2,-0.03241148,0.427917,0.9741439077764347,1.0
6,S100A1,-0.032805406,0.64541984,0.9738297661632175,1.0
6,RAB30,-0.032980487,1.7707878,0.9736901489686446,1.0
6,RBM12B-DT,-0.033002373,0.16080526,0.9736726968759194,1.0
6,ENSG00000277675,-0.033571377,1.0421721,0.9732189469137744,1.0
6,GZMA,-0.033658918,1.3265551,0.9731491399929304,1.0
6,DYM-AS1,-0.033702686,1.1446973,0.9731142366096067,1.0
6,ENSG00000269504,-0.03381211,0.76864654,0.9730269783767034,1.0
6,ENSG00000272371,-0.03381211,0.8657815,0.9730269783767034,1.0
6,ENSG00000268746,-0.03381211,0.9379456,0.9730269783767034,1.0
6,ENSG00000224099,-0.03381211,0.6935587,0.9730269783767034,1.0
6,ENSG00000261671,-0.03381211,0.7371756,0.9730269783767034,1.0
6,FABP4,-0.03381211,0.94158083,0.9730269783767034,1.0
6,ADAM33,-0.03381211,0.6462391,0.9730269783767034,1.0
6,RSPO3,-0.03381211,0.8980139,0.9730269783767034,1.0
6,LINC00861,-0.03381211,0.68192357,0.9730269783767034,1.0
6,FCRL3,-0.03381211,0.66421705,0.9730269783767034,1.0
6,XCL2,-0.03381211,0.6956454,0.9730269783767034,1.0
6,ENSG00000274629,-0.03381211,0.82054806,0.9730269783767034,1.0
6,MYBPH,-0.03381211,0.6623978,0.9730269783767034,1.0
6,OR2AK2,-0.03381211,0.8602684,0.9730269783767034,1.0
6,ENSG00000273176,-0.03381211,0.74119866,0.9730269783767034,1.0
6,IGKV4-1,-0.03381211,0.66267586,0.9730269783767034,1.0
6,ENSG00000260558,-0.03381211,0.7409298,0.9730269783767034,1.0
6,C1QTNF2,-0.03381211,0.78160423,0.9730269783767034,1.0
6,PLA2G2D,-0.03381211,0.6797539,0.9730269783767034,1.0
6,ENSG00000254177,-0.03381211,0.74349505,0.9730269783767034,1.0
6,PDK4-AS1,-0.03381211,0.7570105,0.9730269783767034,1.0
6,MRO,-0.03381211,0.88350254,0.9730269783767034,1.0
6,ENSG00000266385,-0.03381211,0.80974275,0.9730269783767034,1.0
6,CACNA1I,-0.03381211,0.78972065,0.9730269783767034,1.0
6,FOXD3-AS1,-0.03381211,0.67731655,0.9730269783767034,1.0
6,LINC01303,-0.03381211,0.6255835,0.9730269783767034,1.0
6,KCNH7,-0.03381211,0.84536695,0.9730269783767034,1.0
6,ENSG00000271981,-0.03381211,0.7818291,0.9730269783767034,1.0
6,BLACE,-0.03381211,0.70618796,0.9730269783767034,1.0
6,IFNG-AS1,-0.03381211,0.70259804,0.9730269783767034,1.0
6,ENSG00000272944,-0.03381211,0.8184509,0.9730269783767034,1.0
6,LIMS2,-0.03424981,2.0090358,0.9726779486839583,1.0
6,PJVK,-0.034818813,2.573076,0.9722242179156344,1.0
6,LILRB2,-0.037160493,2.0844085,0.9703570375160298,1.0
6,ZNF793,-0.03823285,5.602293,0.9695020272155063,1.0
6,ENSG00000259033,-0.03939275,0.43315688,0.9685772596490824,1.0
6,COL1A2,-0.03943652,0.6079327,0.9685423635792945,1.0
6,ENSG00000267136,-0.039852332,0.454531,0.9682108539299592,1.0
6,ENSG00000247853,-0.040049296,0.7255476,0.9680538249573029,1.0
6,ST14,-0.040399455,1.2807827,0.9677746654016106,1.0
6,IGHV6-1,-0.040574532,0.7850292,0.9676350871025091,1.0
6,CNGB3,-0.040574532,0.9026388,0.9676350871025091,1.0
6,PDCD1,-0.040574532,0.8270498,0.9676350871025091,1.0
6,F10,-0.040574532,1.0002644,0.9676350871025091,1.0
6,KIAA0408,-0.040574532,0.94842523,0.9676350871025091,1.0
6,ENSG00000257252,-0.040574532,0.9707628,0.9676350871025091,1.0
6,LINC01478,-0.040574532,0.73011416,0.9676350871025091,1.0
6,CIRBP-AS1,-0.040574532,0.9175782,0.9676350871025091,1.0
6,SERPINI2,-0.040574532,0.80334187,0.9676350871025091,1.0
6,ENSG00000261248,-0.040574532,0.8625611,0.9676350871025091,1.0
6,LINC01840,-0.040574532,0.8409726,0.9676350871025091,1.0
6,LINC00102,-0.040574532,0.97354573,0.9676350871025091,1.0
6,ZNF831,-0.040574532,0.8996363,0.9676350871025091,1.0
6,ETS2-AS1,-0.040574532,0.78801835,0.9676350871025091,1.0
6,PPIAL4G,-0.040574532,0.8263439,0.9676350871025091,1.0
6,LINC00310,-0.040574532,0.97883123,0.9676350871025091,1.0
6,IGHV3-7,-0.040574532,0.90069133,0.9676350871025091,1.0
6,ALDH8A1,-0.040574532,0.8057355,0.9676350871025091,1.0
6,ITLN1,-0.040574532,0.8183491,0.9676350871025091,1.0
6,TIGIT,-0.040574532,0.9641988,0.9676350871025091,1.0
6,CD27,-0.040574532,1.626973,0.9676350871025091,1.0
6,CBY3,-0.040574532,1.0516281,0.9676350871025091,1.0
6,ENSG00000270755,-0.040574532,0.98429316,0.9676350871025091,1.0
6,CABYR,-0.040574532,0.932533,0.9676350871025091,1.0
6,SHISAL2A,-0.040662073,1.5542282,0.9675652983245133,1.0
6,NFATC4,-0.041625008,2.5345135,0.9667976382794192,1.0
6,ENSG00000267011,-0.042390976,-1.0854276,0.96618702154465,1.0
6,VPS39,-0.04254417,3.362091,0.9660649005654374,1.0
6,TMEM30A-DT,-0.04396669,-0.115324825,0.9649309584308432,1.0
6,NR2F2,-0.04560805,0.7682464,0.9636226519293754,1.0
6,LINC00513,-0.0461114,1.566281,0.9632214573946348,1.0
6,KLF8,-0.04641779,0.97308403,0.9629772565782313,1.0
6,CACNB2,-0.046614755,0.38737386,0.9628202721716147,1.0
6,ENSG00000258944,-0.04663664,0.5104167,0.9628028295486284,1.0
6,SECTM1,-0.046789832,0.85747683,0.962680731686663,1.0
6,WDR86,-0.047008682,0.76151085,0.9625063076884562,1.0
6,CECR2,-0.04705245,0.96781003,0.9624714231038795,1.0
6,ENSG00000278740,-0.04722753,1.1899151,0.9623318854846767,1.0
6,ENSG00000282527,-0.047336955,1.0893438,0.9622446750583021,1.0
6,HTR3A,-0.047336955,0.8712421,0.9622446750583021,1.0
6,ENSG00000273394,-0.047336955,1.0397106,0.9622446750583021,1.0
6,CLEC17A,-0.047336955,0.83987796,0.9622446750583021,1.0
6,TNC,-0.047336955,0.866947,0.9622446750583021,1.0
6,MYORG,-0.047336955,0.957868,0.9622446750583021,1.0
6,ENSG00000254519,-0.047336955,1.0141883,0.9622446750583021,1.0
6,SHOX2,-0.047336955,0.98631805,0.9622446750583021,1.0
6,COL27A1,-0.047336955,0.9430588,0.9622446750583021,1.0
6,PLCH2,-0.047336955,1.0035565,0.9622446750583021,1.0
6,DEFB1,-0.047336955,0.85984445,0.9622446750583021,1.0
6,ENSG00000183562,-0.047336955,0.9969841,0.9622446750583021,1.0
6,ADARB2-AS1,-0.047336955,0.8146528,0.9622446750583021,1.0
6,ZBTB8B,-0.047336955,1.0748087,0.9622446750583021,1.0
6,ADCYAP1,-0.047336955,0.9288525,0.9622446750583021,1.0
6,MIR4422HG,-0.047336955,0.94000834,0.9622446750583021,1.0
6,SLAMF1,-0.047336955,0.849402,0.9622446750583021,1.0
6,INHA,-0.047336955,1.0575365,0.9622446750583021,1.0
6,OR10Z1,-0.047336955,1.0249783,0.9622446750583021,1.0
6,CCNI2,-0.047336955,0.9872402,0.9622446750583021,1.0
6,AGBL5-AS1,-0.047336955,1.0833465,0.9622446750583021,1.0
6,LINC02576,-0.047336955,0.9054123,0.9622446750583021,1.0
6,SLEAR,-0.047336955,0.9840655,0.9622446750583021,1.0
6,LINC00494,-0.047336955,0.8227379,0.9622446750583021,1.0
6,LINC03066,-0.047336955,0.8702066,0.9622446750583021,1.0
6,ENSG00000256928,-0.047336955,1.169056,0.9622446750583021,1.0
6,SYNE3,-0.049459785,,0.9605528834398801,1.0
6,ENSG00000269514,-0.052129738,1.1855425,0.958425316168039,1.0
6,CIMAP1B,-0.052698746,1.9943489,0.9579719379553538,1.0
6,ENSG00000276564,-0.05326775,2.208846,0.957518573337429,1.0
6,TMEM184A,-0.053311523,0.72589904,0.9574836997033441,1.0
6,ZNF350-AS1,-0.053442832,0.7110805,0.9573790792896066,1.0
6,ENSG00000286145,-0.05366168,1.0564808,0.9572047135657652,1.0
6,SLC4A5,-0.05379299,1.0922577,0.9571000951138241,1.0
6,IL21R,-0.0539243,1.2134395,0.9569954774008541,1.0
6,PTCRA,-0.05405561,1.3435222,0.9568908604286539,1.0
6,LINC02273,-0.054099377,1.0318946,0.9568559882695136,1.0
6,ENSG00000244380,-0.054099377,1.2285748,0.9568559882695136,1.0
6,EPN2-AS1,-0.054099377,0.93498015,0.9568559882695136,1.0
6,LINC01309,-0.054099377,1.1048392,0.9568559882695136,1.0
6,HECW2,-0.054099377,1.0208573,0.9568559882695136,1.0
6,ENSG00000228886,-0.054099377,1.1562917,0.9568559882695136,1.0
6,LINC01915,-0.054099377,0.9741604,0.9568559882695136,1.0
6,ENSG00000228779,-0.054099377,1.122747,0.9568559882695136,1.0
6,C1QTNF7-AS1,-0.054099377,1.2444868,0.9568559882695136,1.0
6,FOXD1,-0.054099377,1.0918218,0.9568559882695136,1.0
6,LINC01800,-0.054099377,0.9852907,0.9568559882695136,1.0
6,ENSG00000246308,-0.054099377,1.1498003,0.9568559882695136,1.0
6,C2CD5-AS1,-0.054099377,0.98635745,0.9568559882695136,1.0
6,LARGE2,-0.054099377,0.9010612,0.9568559882695136,1.0
6,MYO7B,-0.054099377,0.94752634,0.9568559882695136,1.0
6,KCNH8,-0.054099377,0.91519463,0.9568559882695136,1.0
6,KU-MEL-3,-0.054099377,0.8938737,0.9568559882695136,1.0
6,ENSG00000271967,-0.054099377,1.004894,0.9568559882695136,1.0
6,AGR2,-0.054099377,1.2518688,0.9568559882695136,1.0
6,KLK1,-0.054099377,0.8119497,0.9568559882695136,1.0
6,ENSG00000285095,-0.054099377,0.9610228,0.9568559882695136,1.0
6,BMP3,-0.054099377,0.8541934,0.9568559882695136,1.0
6,PXT1,-0.054099377,1.1260114,0.9568559882695136,1.0
6,FGF18,-0.054099377,1.0776012,0.9568559882695136,1.0
6,ENSG00000230289,-0.054099377,1.1367753,0.9568559882695136,1.0
6,ENSG00000266718,-0.054099377,0.88129747,0.9568559882695136,1.0
6,ENSG00000228061,-0.054099377,1.0769553,0.9568559882695136,1.0
6,ENSG00000269952,-0.054099377,1.1111909,0.9568559882695136,1.0
6,ENSG00000260989,-0.054099377,0.9744792,0.9568559882695136,1.0
6,MOXD1,-0.054099377,0.9063128,0.9568559882695136,1.0
6,GPER1,-0.054099377,0.89323115,0.9568559882695136,1.0
6,ENSG00000273199,-0.05711949,0.3018274,0.9544500123514189,1.0
6,JAG1,-0.057185143,0.3334456,0.9543977130569707,1.0
6,TPM2,-0.057403993,,0.954223383494863,1.0
6,EGR4,-0.0589797,0.52450365,0.9529682758056562,1.0
6,OIT3,-0.059264205,2.0349762,0.9527416714801743,1.0
6,BCL2L10,-0.0597019,1.1826543,0.9523930569079364,1.0
6,ENSG00000247131,-0.060205255,1.3697853,0.9519921614157842,1.0
6,TRIM8-DT,-0.060314678,2.534955,0.951905011825926,1.0
6,ENSG00000262020,-0.060358446,1.0182555,0.9518701521509738,1.0
6,IL4,-0.0608618,0.9934822,0.9514692725250684,1.0
6,MUC19,-0.0608618,1.2461538,0.9514692725250684,1.0
6,CD3G,-0.0608618,1.0856625,0.9514692725250684,1.0
6,SLC44A5,-0.0608618,0.9883407,0.9514692725250684,1.0
